Content,UniqueID,CSVFilename
"He was born in Overisel, Michigan.",rawdata_0324,rawdata_0324.csv
In 1923 he was awarded the inaugural Bôcher Memorial Prize by the American Mathematical Society.,rawdata_0325,rawdata_0325.csv
The mathematician Garrett Birkhoff (1911-1996) was his son.,rawdata_0326,rawdata_0326.csv
"He later became an educator, teaching music theory at the University of the District of Columbia; he was also director of the District of Columbia Music Center jazz workshop band.",rawdata_0329,rawdata_0329.csv
"John Ellis ""Jeb"" Bush (born February 11, 1953), a Republican, is the forty-third and current Governor of Florida.",rawdata_0330,rawdata_0330.csv
"He is a prominent member of the Bush family, the younger brother of President George W. Bush and the second son of former President George H. W. Bush and Barbara Bush.",rawdata_0331,rawdata_0331.csv
"After earning his degree, Bush went to work in an entry level position in the international division of Texas Commerce Bank, which was run by Ben Love.",rawdata_0332,rawdata_0332.csv
"Following the 1980 presidential election, Bush and his family moved to Miami-Dade County, Florida.",rawdata_0333,rawdata_0333.csv
"He took a job in real estate with Armando Codina, a 32-year-old Cuban immigrant and self-made American millionaire.",rawdata_0334,rawdata_0334.csv
"Bush co-founded the first charter school in the State of Florida: Liberty City Charter School, a grades K-6 elementary school.",rawdata_0335,rawdata_0335.csv
"[4] Situated in Liberty City, Dade County, the school is located just outside of greater Miami, in an area plagued by poverty.",rawdata_0336,rawdata_0336.csv
"The co-founder, working alongside Bush as a partner, was T. Williard Fair, a well-known local black activist and head of the Greater Miami Urban League.",rawdata_0337,rawdata_0337.csv
"Governor Buddy MacKay (55% to 45%) to become governor, after courting moderate voters and Hispanics.",rawdata_0338,rawdata_0338.csv
"He then enrolled at Phillips Andover, a private boarding school in Massachusetts already attended by his brother George.",rawdata_0339,rawdata_0339.csv
"At the urging of his wife, Columba, a devout Mexican Catholic, the Protestant Bush became a Roman Catholic.",rawdata_0340,rawdata_0340.csv
"Bush attended the University of Texas at Austin, where he graduated Phi Beta Kappa with a Bachelor's degree in Latin American Studies in 1973, taking only two and a half years to complete his work, and obtaining generally excellent grades.",rawdata_0341,rawdata_0341.csv
He regularly delivers speeches in both English and Spanish due to the large number of Spanish speaking residents of Florida.,rawdata_0342,rawdata_0342.csv
"Their three children, now grown, are George P. (recently married), John E. ""Jeb"" Bush Jr. and Noelle.",rawdata_0343,rawdata_0343.csv
"In November 1977 he was sent to the Venezuelan capital of Caracas, in South America, to open a new operation for the bank.",rawdata_0344,rawdata_0344.csv
"When Bush was six years old, the family moved to Houston, Texas.",rawdata_0345,rawdata_0345.csv
"Bush stayed in Houston with another family to finish the school year, and spent most summers and holidays at the family estate, known as the Bush Compound.",rawdata_0346,rawdata_0346.csv
"When Bush was seventeen, he went to Leon, Mexico, as part of his school's student exchange program.",rawdata_0347,rawdata_0347.csv
"While attending a motorcycle race, he met a local girl named Columba Garnica Gallo, whom he eventually married.",rawdata_0348,rawdata_0348.csv
"Jeb Bush was born in Midland, Texas, where his father was running an oil drilling company.",rawdata_0349,rawdata_0349.csv
"Henry Ford, with his son Edsel, founded the Ford Foundation in 1936 as a local philanthropic organization with a broad charter to promote human welfare.",rawdata_0350,rawdata_0350.csv
"After this initial success, Ford left Edison Illuminating and, with other investors, formed the Detroit Automobile Company.",rawdata_0351,rawdata_0351.csv
"With his interest in race cars, he formed a second company, the Henry Ford Company.",rawdata_0352,rawdata_0352.csv
"During this period, he personally drove his Quadricycle to victory in a race against Alexander Winton, a well-known driver and the heavy favorite on October 10, 1901.",rawdata_0353,rawdata_0353.csv
"Ford was forced out of the company by the investors, including Henry M. Leland in 1902, and the company was reorganized as Cadillac.",rawdata_0354,rawdata_0354.csv
"In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",rawdata_0355,rawdata_0355.csv
"These experiments culminated in 1896 with the completion of his own self-propelled vehicle named the Quadricycle, which he test-drove on June 4 of that year.",rawdata_0356,rawdata_0356.csv
"Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.",rawdata_0357,rawdata_0357.csv
"In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.",rawdata_0358,rawdata_0358.csv
There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.,rawdata_0359,rawdata_0359.csv
"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",rawdata_0360,rawdata_0360.csv
"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H. Wills.",rawdata_0361,rawdata_0361.csv
Henry Ford advocated long-time associate Harry Bennett to take the spot.,rawdata_0362,rawdata_0362.csv
"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position.",rawdata_0363,rawdata_0363.csv
"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co.",rawdata_0364,rawdata_0364.csv
"Alexander Rae Baldwin III (born April 3, 1958, in Massapequa, Long Island, New York, USA) is an American actor who is the oldest and best known of the ""Baldwin brothers"", with brothers Daniel, Stephen and William.",rawdata_0365,rawdata_0365.csv
He is of three quarters Irish and one quarter French descent.,rawdata_0366,rawdata_0366.csv
"Baldwin has appeared in movies such as The Cooler, The Hunt for Red October, Beetlejuice, Ghosts of Mississippi, Talk Radio, Final Fantasy: The Spirits Within (voice), The Cat in the Hat, Pearl Harbor, Thomas and the Magic Railroad, Along Came Polly, The SpongeBob SquarePants Movie, and The Aviator.",rawdata_0367,rawdata_0367.csv
"When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.",rawdata_0368,rawdata_0368.csv
He was married to actress Kim Basinger from 1993 to 2002.,rawdata_0369,rawdata_0369.csv
"Baldwin, a liberal Democrat, has always had an active interest in politics and is frequently rumored to be a candidate for public office.",rawdata_0370,rawdata_0370.csv
"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",rawdata_0371,rawdata_0371.csv
He played William Barrett Travis in a movie about the Alamo called Thirteen Days of Glory.,rawdata_0372,rawdata_0372.csv
"In 1998, he began narrating the American version of the children's series Thomas the Tank Engine and Friends.",rawdata_0373,rawdata_0373.csv
"He is infamous for his 1994 appearance on Saturday Night Live as he potrays Mr. Armstrong, a scoutmaster who is a pedophile, he rips his shirt and puts his mouth around Adam Sandler's neck.",rawdata_0374,rawdata_0374.csv
"Rosemary Clooney (May 23, 1928 - June 29, 2002) was an American popular singer and actress.",rawdata_0375,rawdata_0375.csv
"In 1954 she, along with Bing Crosby, Danny Kaye, and Vera-Ellen, starred in the movie White Christmas.",rawdata_0376,rawdata_0376.csv
"Clooney's first recordings, in May of 1946 were for Columbia Records as a singer with the big band of Tony Pastor.",rawdata_0377,rawdata_0377.csv
"Rosemary Clooney was married three times, twice to Jose Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",rawdata_0378,rawdata_0378.csv
"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",rawdata_0379,rawdata_0379.csv
In 1945 the Clooney sisters won a spot on Cincinnati's radio station WLW as singers.,rawdata_0380,rawdata_0380.csv
"She was born in Maysville, Kentucky, about 60 miles up the Ohio River from Cincinnati, Ohio to Andrew Joseph Clooney and Frances Marie Guilfoyle, both of whom were of Irish descent (Rosemary's paternal great-grandparents, Nicholas Clooney and Bridget Byron, were born in Ireland), although Clooney's paternal grandmother, Crescentia Koch, was German.",rawdata_0381,rawdata_0381.csv
"In 1958, Clooney left Columbia, doing a number of recordings for MGM Records and then some for Coral Records.",rawdata_0382,rawdata_0382.csv
"Finally, toward the end of 1958, she signed with RCA Victor Records, where she stayed until 1963 except for doing some recordings in 1960 for Reprise Records.",rawdata_0383,rawdata_0383.csv
"In 1964 she went to Reprise again, shifting the next year to Dot Records.",rawdata_0384,rawdata_0384.csv
In 1966 she went to United Artists Records.,rawdata_0385,rawdata_0385.csv
"In 1986 she sang a duet with Wild Man Fischer on ""It's a Hard Business"".",rawdata_0386,rawdata_0386.csv
"Michael McManus (born February 5, 1959) is a syndicated columnist who wrote Ethics & Religion.",rawdata_0387,rawdata_0387.csv
"On January 28, 2005 it was revealed that he accepted money from the George W. Bush administration to promote their marriage initiative program, which he did not disclose to his readers.",rawdata_0388,rawdata_0388.csv
"Timothy Bush, Sr. (c. 1728 - c. 1815) - soldier.",rawdata_0389,rawdata_0389.csv
"He is assumed to be the son of Richard Bush and Mary Fairbanks both of Dedham, Massachusetts.",rawdata_0390,rawdata_0390.csv
By training he was a blacksmith but when the American Revolution broke out militia Captain Bush led a company of soldiers for the Continental Army.,rawdata_0391,rawdata_0391.csv
"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",rawdata_0392,rawdata_0392.csv
"He died in Springport, New York in 1815.",rawdata_0393,rawdata_0393.csv
"Through his son Timothy Bush, Jr., who was also a blacksmith, descended two American Presidents -George H. W. Bush and George W. Bush.",rawdata_0394,rawdata_0394.csv
